,QQQ_Price_Close,QQQ_Volume,SPY_Price_Close,SPY_Volume,US10_Mid_Price,US10_Mid_Yld,US30_Mid_Price,US30_Mid_Yld,GLD_Price_Close,GLD_Volume,IWM_Price_Close,IWM_Volume,VIX
2020-01-15,220.05441075,25742084.0,328.19,72056598.0,99.6796875,1.78555,102.984375,2.2373,146.54,6510029.0,167.37,15437158.0,12.42
2020-01-16,222.163303,18804959.0,330.92,54050328.0,99.4765625,1.80825,102.546875,2.2571,146.31,6069101.0,169.53,19976236.0,12.32
2020-01-17,223.2627255,24325167.0,331.95,95846017.0,99.3359375,1.8241,101.9609375,2.2839,146.58,11121140.0,169.07,18306378.0,12.1
2020-01-21,223.162778,21146264.0,331.3,77742415.0,99.7890625,1.7734,103.0546875,2.23405,146.74,6086149.0,167.67,17935111.0,12.85
2020-01-22,223.75246825,20736403.0,331.34,48914899.0,99.8359375,1.7682,103.3046875,2.22275,146.79,4778186.0,167.56,14916349.0,12.91
2020-01-23,224.47209025,26496113.0,331.72,51962994.0,100.1796875,1.7299,104.375,2.1747,147.12,8419778.0,167.45,15954270.0,12.98
2020-01-24,222.5830825,37436483.0,328.77,87578442.0,100.5859375,1.6848,105.28125,2.1345,147.98,9919871.0,165.39,20491383.0,14.56
2020-01-27,217.9854975,42264418.0,323.5,84062463.0,101.2421875,1.61235,106.9453125,2.0618,148.99,9988069.0,163.51,18539046.0,18.23
2020-01-28,221.33373875,26731876.0,326.89,63833953.0,100.8046875,1.66055,105.7109375,2.11555,147.66,7543088.0,164.87,16690367.0,16.28
2020-01-29,221.69354975,29063128.0,326.62,54040889.0,101.5390625,1.57965,107.609375,2.03315,148.46,5023827.0,163.93,14968785.0,16.39
2020-01-30,222.483135,39568093.0,327.68,75491844.0,101.4453125,1.58985,107.0546875,2.057,148.47,9119545.0,163.93,21889663.0,15.49
2020-01-31,218.95498825,52015832.0,321.73,113845576.0,102.2265625,1.50425,108.4609375,1.99665,149.33,14788263.0,160.53,30439036.0,18.84
2020-02-03,222.2632505,25468307.0,324.12,69242293.0,102.0390625,1.52465,108.3203125,2.00265,148.36,9115075.0,162.32,17403639.0,17.97
2020-02-04,227.35057825,30691211.0,329.06,62573190.0,101.3359375,1.6017,106.5546875,2.07855,146.43,10525585.0,164.77,15994178.0,16.05
2020-02-05,228.1001845,38534817.0,332.86,65951146.0,100.9140625,1.64825,105.3515625,2.13125,146.61,6160661.0,167.31,17807017.0,15.15
2020-02-06,230.06915025,22467077.0,333.98,50359688.0,100.9609375,1.64305,105.8515625,2.10925,147.4,4819778.0,166.93,14768884.0,14.96
2020-02-07,229.07967,25884933.0,332.2,64139443.0,101.5234375,1.58085,107.328125,2.045,147.79,6379311.0,164.88,18029615.0,15.47
2020-02-10,231.84821575,21478925.0,334.68,42070006.0,101.6953125,1.56195,107.6015625,2.0332,148.17,5793599.0,165.81,11428805.0,15.04
2020-02-11,231.88819475,30197983.0,335.26,54864533.0,101.3359375,1.60145,106.8671875,2.06485,147.66,5179392.0,166.96,15005571.0,15.18
2020-02-12,234.14700825,24471275.0,337.42,43992662.0,101.0234375,1.63595,106.234375,2.0924,147.54,5040584.0,168.11,12122957.0,13.74
2020-02-13,233.84716575,22773159.0,337.06,54501922.0,98.921875,1.6173,106.6875,2.07265,148.38,7082098.0,168.55,12649272.0,14.15
2020-02-14,234.516814,23438530.0,337.6,64582210.0,99.1953125,1.58745,99.1484375,2.03805,149.0,5345393.0,167.9,16006202.0,13.68
2020-02-18,234.60676675,24521242.0,336.73,57342526.0,99.4609375,1.55845,99.8359375,2.00735,150.91,11527580.0,167.54,13422380.0,14.83
2020-02-19,236.8555855,22230464.0,338.34,48814692.0,99.3828125,1.56695,99.6953125,2.01355,151.79,9269784.0,168.4,11084637.0,14.38
2020-02-20,234.6567405,42604016.0,336.95,74163362.0,99.8359375,1.51775,100.8515625,1.96225,152.41,8457348.0,168.81,20383833.0,15.56
2020-02-21,230.14910825,66058611.0,333.48,113788208.0,100.2578125,1.4721,101.90625,1.9161,154.7,16353292.0,167.1,18730732.0,17.08
2020-02-24,221.27377025,84522551.0,322.42,161088409.0,101.2109375,1.36965,103.859375,1.83205,156.09,27170954.0,162.07,28239504.0,25.03
2020-02-25,215.25693075,97742982.0,312.65,218913168.0,101.359375,1.35375,104.0625,1.82345,153.3,28091497.0,156.31,45046965.0,27.85
2020-02-26,216.366348,80400053.0,311.5,194773819.0,101.5390625,1.33455,104.1328125,1.82045,153.97,17983155.0,154.5,39589899.0,27.56
2020-02-27,205.532039,121822562.0,297.51,284353459.0,102.125,1.27225,105.3515625,1.7691,154.0,27878524.0,149.06,50530279.0,39.16
2020-02-28,205.691955,149247073.0,296.26,385764020.0,103.1640625,1.1625,107.421875,1.6835,148.38,42707124.0,146.33,72757680.0,40.11
2020-03-02,216.3063795,112933945.0,309.09,238703625.0,103.2734375,1.15095,106.8984375,1.70495,149.2,16295360.0,151.03,33569321.0,33.42
2020-03-03,209.370023,131953546.0,300.24,300139149.0,104.7421875,0.9982,109.1875,1.61205,153.89,28687689.0,147.95,42941276.0,36.82
2020-03-04,218.1054345,73086209.0,312.86,176613448.0,104.203125,1.0538,107.0,1.7007,154.16,12315472.0,152.16,36195813.0,31.99
2020-03-05,211.47891525,78705458.0,302.46,186366809.0,105.5390625,0.916,110.8359375,1.5465,157.49,17973475.0,147.32,32729431.0,39.62
2020-03-06,207.9107895,89828392.0,297.46,228667168.0,106.9453125,0.7725,117.4375,1.29545,157.55,26973448.0,144.4,39688307.0,41.94
2020-03-09,193.46837575,116423986.0,274.23,309417349.0,109.1015625,0.55695,125.078125,1.025,157.81,24868674.0,130.36,56319957.0,54.46
2020-03-10,204.00284225,100599233.0,288.42,276444058.0,106.6953125,0.79745,117.609375,1.28905,154.48,18811547.0,134.43,54432656.0,47.3
2020-03-11,195.1175095,89168783.0,274.36,256416563.0,105.9296875,0.8751,115.953125,1.3502,153.93,18353302.0,125.88,51521245.0,53.9
2020-03-12,177.226907,137820698.0,248.11,392220669.0,106.5703125,0.80975,114.0,1.4238,147.79,32893430.0,111.97,70114293.0,75.47
2020-03-13,192.2390215,134881981.0,269.32,329566100.0,104.921875,0.97805,109.9296875,1.5821,143.28,35177244.0,119.47,57915123.0,57.83
2020-03-16,169.2111175,92054386.0,239.85,297240027.0,107.296875,0.7355,117.078125,1.30825,141.64,24495962.0,103.62,59095694.0,82.69
2020-03-17,182.0443765,121257108.0,252.8,262070471.0,104.0703125,1.06615,107.0625,1.6979,143.56,24490276.0,108.37,59344831.0,75.91
2020-03-18,176.507285,114156320.0,240.0,327597131.0,103.0,1.17835,105.65625,1.75605,140.7,21953448.0,99.97,62296685.0,76.45
2020-03-19,177.5667285,120896481.0,240.51,289322037.0,103.2421875,1.1527,105.3359375,1.76945,138.04,20828884.0,103.87,62654661.0,72.0
2020-03-20,170.6103825,118983891.0,228.8,347158794.0,105.8515625,0.8813,112.84375,1.4677,140.11,20056048.0,101.4,76203733.0,66.04
2020-03-23,170.3705085,124639782.0,222.95,326025169.0,107.0546875,0.75865,116.796875,1.31835,146.3,28275212.0,99.9,63534702.0,61.59
2020-03-24,183.5635785,94881785.0,243.15,235494475.0,106.1015625,0.8554,114.46875,1.4055,153.4,20743472.0,109.04,73386687.0,61.67
2020-03-25,182.2042925,88754909.0,246.79,299430255.0,106.0,0.8656,113.453125,1.4442,151.3,16457183.0,109.97,56043666.0,63.95
2020-03-26,191.7992525,79887564.0,261.2,257632816.0,106.1953125,0.8455,113.671875,1.4358,153.24,12778236.0,116.81,51657562.0,61.0
2020-03-27,185.2027175,58844975.0,253.42,224341217.0,107.8828125,0.67385,118.890625,1.24135,152.25,9824572.0,112.56,39931488.0,65.54
2020-03-30,191.939179,49356936.0,261.65,170961866.0,107.3828125,0.72405,116.265625,1.33775,152.92,12080881.0,115.04,41552124.0,57.08
2020-03-31,190.30004,62659265.0,257.75,194881060.0,107.953125,0.66635,116.90625,1.3139,148.05,13319495.0,114.46,52948046.0,53.54
2020-04-01,182.21428725,53715375.0,246.15,189554623.0,108.6015625,0.60115,118.8203125,1.2437,149.45,11827400.0,106.66,54224225.0,57.06
2020-04-02,185.91234475,56465348.0,251.83,177660430.0,108.515625,0.6095,118.4296875,1.2579,151.9,9188303.0,107.67,43774153.0,50.91
2020-04-03,183.27373075,47487621.0,248.19,135561171.0,108.6171875,0.59865,119.59375,1.21555,152.65,8469099.0,104.62,42189243.0,46.8
2020-04-06,196.376848,64763518.0,264.86,188061238.0,107.8359375,0.6769,117.6875,1.2848,156.88,14739272.0,112.63,48708106.0,45.24
2020-04-07,196.29689,69904478.0,265.13,201427189.0,107.359375,0.7248,116.875,1.31475,156.04,9195370.0,112.92,57546079.0,46.7
2020-04-08,200.46470075,45940439.0,274.03,153774487.0,106.9140625,0.76985,115.234375,1.37595,154.65,7600804.0,118.07,52822250.0,43.35
2020-04-09,200.7545485,68323929.0,278.2,190282705.0,107.328125,0.727,115.890625,1.35115,158.69,18123039.0,123.72,69666429.0,41.67
2020-04-13,202.92340925,42853948.0,275.66,114839053.0,106.9140625,0.7689,114.609375,1.39935,161.41,20549213.0,120.37,40198162.0,41.17
2020-04-14,211.7487735,63959563.0,283.79,134143350.0,107.1015625,0.7496,114.6015625,1.3996,162.68,17095086.0,122.81,35089744.0,37.76
2020-04-15,209.32004925,47035953.0,277.76,121775006.0,108.2421875,0.634,118.0703125,1.27035,161.85,12141890.0,117.8,34809851.0,40.84
2020-04-16,213.13804375,64657362.0,279.1,131798325.0,108.4140625,0.6165,119.65625,1.2127,161.71,9233164.0,116.91,49501272.0,40.11
2020-04-17,215.17697275,62863223.0,286.64,146684784.0,108.1640625,0.64095,118.265625,1.263,158.57,14652737.0,122.06,46250183.0,38.15
2020-04-20,212.6283115,38249128.0,281.59,100109285.0,108.4140625,0.61555,119.3046875,1.2252,159.7,10688689.0,120.62,36700541.0,43.83
2020-04-21,204.78243275,72932771.0,273.04,126385698.0,108.921875,0.56435,121.15625,1.15875,158.61,12478080.0,117.74,31608900.0,45.41
2020-04-22,210.85924075,40188772.0,279.1,93524584.0,108.3984375,0.6167,119.625,1.2135,161.73,12937093.0,119.17,24407189.0,41.98
2020-04-23,210.409477,43278542.0,279.08,104709693.0,108.5390625,0.6023,120.5546875,1.18005,163.34,14928503.0,120.34,38571211.0,41.38
2020-04-24,213.727734,34303365.0,282.97,85165953.0,108.515625,0.60395,120.703125,1.1746,162.64,11203587.0,122.41,27155771.0,35.93
2020-04-27,215.446831,36451698.0,287.05,77896608.0,107.9296875,0.6629,118.390625,1.258,161.56,9033533.0,127.26,39021253.0,33.29
2020-04-28,211.3889625,46862816.0,285.73,105269985.0,108.3984375,0.6153,119.859375,1.20475,160.84,10382975.0,129.11,47292710.0,33.57
2020-04-29,218.885025,48716406.0,293.21,118745579.0,108.2734375,0.6277,118.6171875,1.24965,161.73,12232348.0,135.46,50390529.0,31.23
2020-04-30,218.79507225,43359476.0,290.48,122901701.0,108.1015625,0.6448,117.453125,1.29225,158.8,13633483.0,130.31,43727524.0,34.15
2020-05-01,212.6283115,48794968.0,282.79,125180028.0,108.3671875,0.6173,118.5390625,1.25225,159.78,10914334.0,125.14,43352036.0,37.19
2020-05-04,215.1070095,32841020.0,283.57,80873213.0,108.2421875,0.6297,117.8984375,1.2757,160.34,7986191.0,125.68,28498224.0,35.97
2020-05-05,217.5457285,37783075.0,286.19,79569938.0,107.9296875,0.6611,116.3671875,1.33225,161.02,10563066.0,126.65,31209384.0,33.61
2020-05-06,218.885025,36455218.0,284.25,73632628.0,107.4609375,0.7086,114.5625,1.4002,158.95,13351959.0,125.72,29836758.0,34.12
2020-05-07,221.7035445,38624836.0,287.68,75250412.0,108.1484375,0.6385,116.5546875,1.3252,161.39,13696493.0,127.44,27492978.0,31.44
2020-05-08,224.7419485,31964416.0,292.44,76622128.0,107.6953125,0.6839,114.96875,1.3846,160.42,12244561.0,132.36,32162026.0,27.98
2020-05-11,226.75089325,35714128.0,292.5,79514231.0,107.4765625,0.70595,114.2265625,1.4128,159.42,11209822.0,131.7,33983188.0,27.57
2020-05-12,222.003387,41054123.0,286.67,95870786.0,107.8671875,0.6659,115.28125,1.3727,160.04,10405991.0,126.97,44275308.0,33.04
2020-05-13,219.2248465,65521208.0,281.6,144721099.0,99.7265625,0.6533,116.046875,1.3439,161.58,10950397.0,122.72,58719331.0,35.28
2020-05-14,221.71353925,51549345.0,284.97,121977890.0,100.0859375,0.6161,99.0234375,1.28935,163.01,17084368.0,123.12,55904273.0,32.61
2020-05-15,223.15278325,55747208.0,286.28,111146276.0,99.8203125,0.6436,98.171875,1.32405,163.93,13918816.0,125.08,40236628.0,31.89
2020-05-18,227.31059925,42597551.0,295.0,120320229.0,99.0390625,0.7249,95.5078125,1.43485,162.69,14137907.0,132.68,47075369.0,29.3
2020-05-19,226.7408985,36237303.0,291.97,95189316.0,99.3671875,0.6907,96.015625,1.41345,164.26,8531719.0,130.06,30269953.0,30.53
2020-05-20,231.26852025,37417000.0,296.93,85861691.0,99.3828125,0.6891,96.1484375,1.4079,164.65,10666071.0,134.0,35901345.0,27.99
2020-05-21,228.74984325,43642908.0,294.88,78293925.0,99.4765625,0.6793,96.3984375,1.39745,162.25,11790992.0,134.24,32716513.0,29.53
2020-05-22,229.5394285,28762389.0,295.44,63958200.0,99.6953125,0.6566,97.0546875,1.37015,163.21,8540909.0,134.89,24035237.0,28.16
2020-05-26,228.919754,33055346.0,299.08,88951442.0,99.3359375,0.69405,95.3125,1.4432,160.89,13972012.0,138.78,36971004.0,28.01
2020-05-27,230.16909775,55665565.0,303.53,104817449.0,99.3359375,0.6941,94.96875,1.45785,161.18,13063451.0,143.09,42681965.0,27.62
2020-05-28,229.86925525,43008478.0,302.97,90767807.0,99.3203125,0.69575,94.890625,1.46115,161.72,9761610.0,139.7,42164072.0,28.59
2020-05-29,233.237486,50878596.0,304.32,119265702.0,99.7421875,0.6518,96.0859375,1.41065,162.91,12584009.0,138.9,41628788.0,27.51
2020-06-01,233.9371185,26140125.0,305.55,56779836.0,99.6015625,0.66645,94.8046875,1.4649,163.66,8155048.0,140.23,25664212.0,28.23
2020-06-02,235.50629425,33383415.0,308.08,74267162.0,99.4140625,0.686,94.2109375,1.49035,162.6,10388908.0,141.39,24666237.0,26.84
2020-06-03,236.56573775,37228701.0,312.18,92567574.0,98.8515625,0.745,93.2421875,1.5322,159.6,17000510.0,144.8,36111708.0,25.66
2020-06-04,234.90660925,38716097.0,311.36,75794363.0,98.1015625,0.82425,90.9375,1.6339,161.28,10094024.0,144.59,28904716.0,25.81
2020-06-05,239.56416275,47365569.0,319.34,150524674.0,97.4609375,0.89265,90.1875,1.6677,158.01,16021182.0,150.18,53513382.0,24.52
2020-06-08,241.42318625,32937305.0,323.2,73641217.0,97.6015625,0.87765,90.7421875,1.64275,159.72,9244440.0,153.09,33834297.0,25.81
2020-06-09,243.1722675,35046254.0,320.79,77479228.0,98.1171875,0.82285,92.21875,1.57715,161.26,9045618.0,150.26,39645961.0,27.57
2020-06-10,246.0907345,58084410.0,319.0,95000766.0,98.9453125,0.73535,93.640625,1.5151,163.57,13009343.0,146.18,51774514.0,27.57
2020-06-11,233.8971395,72919442.0,300.61,209243560.0,99.6171875,0.6649,96.34375,1.39995,162.39,11673902.0,135.03,72041452.0,40.79
2020-06-12,235.756163,72034787.0,304.21,194678879.0,99.1953125,0.7092,94.9140625,1.46045,162.62,6895361.0,138.27,63864888.0,36.09
2020-06-15,238.62465625,45307371.0,307.05,135782724.0,99.1015625,0.71905,94.8828125,1.4618,162.33,8538826.0,140.99,57354791.0,34.4
2020-06-16,242.72250375,48890095.0,312.96,137627502.0,98.8984375,0.74045,93.3125,1.52945,162.25,7969781.0,144.38,48957023.0,33.67
2020-06-17,243.4920995,34749268.0,311.66,83398944.0,98.9765625,0.73225,93.4375,1.524,162.56,4758210.0,141.77,34811402.0,33.47
2020-06-18,244.151753,30578648.0,311.78,80828658.0,99.2265625,0.706,94.4765625,1.4792,162.24,5397628.0,141.72,26974059.0,32.94
2020-06-19,244.111774,49422112.0,308.64,135549624.0,99.3515625,0.6929,94.8828125,1.46185,164.03,12187390.0,140.99,50293840.0,35.12
2020-06-22,246.6104615,24068676.0,310.62,74649389.0,99.1953125,0.70935,94.7890625,1.4659,165.09,12385635.0,142.4,28983237.0,31.77
2020-06-23,248.709359,32767370.0,312.05,68471246.0,99.1484375,0.7143,94.1640625,1.49275,166.48,12137343.0,143.0,20344161.0,31.37
2020-06-24,243.58205225,46032376.0,304.09,132813492.0,99.4921875,0.6782,95.609375,1.43105,165.9,10901444.0,138.36,42998651.0,33.84
2020-06-25,245.90083425,36940811.0,307.35,89467968.0,99.4609375,0.68145,95.6640625,1.42875,165.8,7093774.0,140.45,37191198.0,32.22
2020-06-26,240.0938845,52824554.0,300.05,127961017.0,99.8671875,0.6389,97.046875,1.37075,166.54,9753492.0,136.67,39100061.0,34.73
2020-06-29,242.712509,34377800.0,304.46,79773260.0,99.9921875,0.6258,96.8203125,1.38025,166.63,6735695.0,141.14,33935236.0,31.78
2020-06-30,247.47001,38909219.0,308.36,113394772.0,99.6953125,0.6569,96.0546875,1.41235,167.37,12762295.0,143.18,32865850.0,30.43
2020-07-01,250.35849275,34689213.0,310.52,72396542.0,99.5234375,0.675,95.7890625,1.42355,166.62,13214759.0,141.82,26457470.0,28.62
2020-07-02,252.05760025,31956497.0,312.23,69344217.0,99.5859375,0.66845,95.671875,1.42855,166.98,8753455.0,142.4,24022381.0,27.68
2020-07-06,258.25434525,34589049.0,317.05,61713828.0,99.515625,0.67585,95.421875,1.43915,167.98,7265701.0,143.43,19858176.0,27.94
2020-07-07,256.47527975,36578191.0,313.78,82909963.0,99.8671875,0.6389,96.9453125,1.3751,169.04,11633122.0,140.89,22661045.0,29.43
2020-07-08,259.85350525,30426273.0,316.18,54638596.0,99.6171875,0.6652,96.34375,1.40025,170.09,11662726.0,141.94,27358919.0,28.08
2020-07-09,262.0423555,40312906.0,314.38,83354158.0,100.1171875,0.6127,98.453125,1.31275,169.63,13327389.0,139.07,34647849.0,29.26
2020-07-10,263.83141575,32885298.0,317.59,57550365.0,99.84375,0.6414,97.9765625,1.3324,169.19,8218013.0,141.31,24008201.0,27.29
2020-07-13,258.4042665,64108090.0,314.84,102997484.0,100.0703125,0.6176,98.5546875,1.30865,169.4,11095948.0,139.52,34235495.0,32.19
2020-07-14,260.23330575,72230512.0,318.92,93656951.0,100.0078125,0.6242,98.515625,1.31025,170.19,9812736.0,141.83,28113961.0,29.52
2020-07-15,260.7630275,54523869.0,321.85,87196524.0,99.9375,0.63155,97.9375,1.33405,170.34,7533752.0,147.03,40770083.0,27.76
2020-07-16,258.983962,47594111.0,320.79,54622520.0,100.0703125,0.6176,98.515625,1.31025,168.73,10242371.0,146.16,30530808.0,28.0
2020-07-17,259.2838045,35137871.0,321.72,62774911.0,100.0234375,0.6225,98.125,1.32635,170.12,10296037.0,146.59,20644131.0,25.68
2020-07-20,266.6399405,40610128.0,324.32,56308849.0,100.1171875,0.6127,98.4921875,1.31125,170.94,10095548.0,145.96,19663343.0,24.46
2020-07-21,263.8614,43442967.0,325.01,57498967.0,100.1953125,0.60445,98.484375,1.31155,173.0,12864620.0,148.03,24544748.0,24.84
2020-07-22,264.79091175,29865519.0,326.86,57792915.0,100.2421875,0.59955,98.828125,1.2975,175.63,18712467.0,148.11,24424808.0,24.32
2020-07-23,257.87454475,51363538.0,322.96,75737989.0,100.4609375,0.5766,100.453125,1.23175,177.18,23006824.0,148.26,21704889.0,26.08
2020-07-24,255.425831,54054536.0,320.88,73766597.0,100.3671875,0.5864,100.609375,1.2255,178.7,15601327.0,146.08,20015547.0,25.84
2020-07-27,259.983437,36445741.0,323.22,48292970.0,100.1015625,0.6143,99.7890625,1.2585,182.23,21115604.0,147.6,13370650.0,24.74
2020-07-28,256.67517475,31302390.0,321.17,57494979.0,100.4453125,0.57815,100.8203125,1.2171,183.75,21164633.0,146.13,13268007.0,25.44
2020-07-29,259.63362075,27556884.0,325.12,48454159.0,100.4609375,0.5765,100.2578125,1.2396,185.13,25640100.0,149.35,19864417.0,24.1
2020-07-30,260.99290675,41774456.0,323.96,61861714.0,100.7734375,0.54375,101.15625,1.2037,183.76,18061227.0,148.76,23618913.0,24.76
2020-07-31,265.65046025,53756159.0,326.52,85210755.0,100.8828125,0.53225,101.375,1.195,185.43,15885010.0,147.36,29936504.0,24.46
2020-08-03,269.2385755,32081566.0,328.79,53077948.0,100.6796875,0.5535,100.5234375,1.22895,185.64,12896999.0,149.76,20777073.0,24.28
2020-08-04,270.2380505,24911286.0,330.06,41917893.0,101.0859375,0.511,101.5390625,1.18845,189.59,20773210.0,150.79,20284998.0,23.76
2020-08-05,270.90769875,21685921.0,332.11,42866354.0,100.7265625,0.54855,100.625,1.22485,191.35,27193718.0,153.79,18526867.0,22.99
2020-08-06,274.495814,28048224.0,334.33,43679447.0,100.8359375,0.53705,101.2265625,1.20085,193.89,20640119.0,153.73,18237747.0,22.65
2020-08-07,271.32747825,44969356.0,334.57,57308270.0,100.5703125,0.56485,100.3984375,1.23395,190.81,24570160.0,156.17,20475155.0,22.21
2020-08-10,270.16808725,35088373.0,335.57,44282089.0,100.4296875,0.57965,99.8515625,1.256,190.15,19047223.0,157.79,24000500.0,22.13
2020-08-11,265.05077525,43104323.0,332.8,69601087.0,99.8359375,0.64235,98.03125,1.33035,179.94,45354997.0,156.88,30359375.0,24.03
2020-08-12,271.7172735,38894272.0,337.44,53826128.0,99.5546875,0.67225,97.1171875,1.36825,179.1,28779419.0,157.52,23402789.0,22.28
2020-08-13,272.336948,31895717.0,336.83,41816146.0,99.1171875,0.7167,95.796875,1.42375,183.33,18596773.0,157.19,15799875.0,22.13
2020-08-14,272.017116,30799494.0,336.84,47260390.0,99.1953125,0.70855,98.34375,1.44325,182.54,11791981.0,157.09,13360915.0,22.05
2020-08-17,275.175457,24802966.0,337.91,35480974.0,99.3671875,0.69065,98.53125,1.43545,186.5,15709818.0,157.9,9744151.0,21.35
2020-08-18,277.82406575,23529498.0,338.64,38733908.0,99.5703125,0.66955,99.3984375,1.39965,188.18,16291627.0,156.39,14647527.0,21.51
2020-08-19,275.9550475,31999359.0,337.23,68054244.0,99.4296875,0.6842,98.7890625,1.42475,182.24,24646942.0,156.4,14337271.0,22.54
2020-08-20,279.78303675,27723379.0,338.28,42207826.0,99.7421875,0.6517,99.7265625,1.3862,183.5,16692201.0,155.76,15413013.0,22.72
2020-08-21,281.72201825,34748934.0,339.48,55106628.0,99.8984375,0.6355,100.6484375,1.3486,182.03,12713741.0,154.61,20685122.0,22.54
2020-08-24,283.48109425,36418533.0,342.92,48588662.0,99.7265625,0.65335,100.484375,1.35525,181.0,11605788.0,156.23,13707136.0,22.37
2020-08-25,285.7099235,34866586.0,344.12,38463381.0,99.3984375,0.6875,99.4453125,1.3977,181.22,10056066.0,156.4,16269657.0,22.03
2020-08-26,291.806721,42216690.0,347.57,50790237.0,99.3984375,0.68755,99.1953125,1.408,183.36,12715762.0,155.42,13772726.0,23.27
2020-08-27,290.89719875,49482715.0,348.33,58034142.0,98.78125,0.75215,96.765625,1.50955,181.24,16299207.0,155.8,17508373.0,24.47
2020-08-28,292.37642175,28021022.0,350.58,48588940.0,99.0546875,0.7236,96.8671875,1.5053,184.39,13200826.0,157.12,12371402.0,22.96
2020-08-31,294.725188,36321027.0,349.31,66099183.0,99.2265625,0.7056,97.578125,1.47535,184.83,10251152.0,155.43,17051511.0,26.41
2020-09-01,299.762542,36395774.0,352.6,54999325.0,99.5546875,0.6713,98.8203125,1.4235,185.05,10689058.0,157.21,15654144.0,26.12
2020-09-02,302.601051,50836767.0,357.7,69540035.0,99.7890625,0.6469,99.9609375,1.3766,182.62,11536946.0,158.46,16763449.0,26.57
2020-09-03,287.25910975,110083282.0,345.39,148011129.0,99.8984375,0.63555,100.359375,1.36035,181.14,12176904.0,153.78,32117585.0,33.6
2020-09-04,283.4311205,123958978.0,342.57,139156281.0,99.0859375,0.7205,97.6328125,1.47305,181.64,11567864.0,152.8,30618783.0,30.75
2020-09-08,269.80827625,99568645.0,333.21,114465322.0,99.4609375,0.6812,98.78125,1.42515,181.29,13229196.0,149.86,26447776.0,31.46
2020-09-09,277.734113,64837872.0,339.79,91462290.0,99.3046875,0.6976,98.109375,1.45315,183.05,8424118.0,152.13,19254454.0,28.81
2020-09-10,272.1970215,69667462.0,333.89,90569548.0,99.4609375,0.68125,98.8828125,1.42095,182.46,9143612.0,150.15,23005486.0,29.71
2020-09-11,270.30801375,71809014.0,334.06,84680194.0,99.5859375,0.6682,99.0703125,1.4132,182.45,7662287.0,149.15,20850987.0,26.87
2020-09-14,275.015541,38525194.0,338.46,65605686.0,99.5234375,0.67475,99.0390625,1.4145,183.89,9709501.0,153.08,21991291.0,25.85
2020-09-15,278.9134935,41849926.0,340.17,52920862.0,99.4765625,0.6797,98.5703125,1.43395,183.45,7993693.0,153.37,16175459.0,25.59
2020-09-16,274.46582975,42435626.0,338.82,82211256.0,99.3046875,0.6977,97.90625,1.46165,183.97,12717630.0,154.82,22210881.0,26.04
2020-09-17,270.178082,81570844.0,335.84,91523339.0,99.3984375,0.6879,98.4296875,1.4398,182.96,8836188.0,153.69,20002880.0,26.46
2020-09-18,266.72989325,86251117.0,330.65,105877942.0,99.3203125,0.69615,98.0703125,1.4548,183.2,9959667.0,153.29,38352759.0,25.83
2020-09-21,267.36955725,57168570.0,326.97,99450829.0,99.5859375,0.6683,98.9609375,1.41775,179.52,17436121.0,147.92,40652521.0,27.78
2020-09-22,272.336948,41128886.0,330.3,63612107.0,99.5703125,0.66995,98.8984375,1.42035,178.65,7977916.0,149.06,19385790.0,26.86
2020-09-23,264.021316,48837270.0,322.64,93112240.0,99.515625,0.6757,98.8359375,1.42295,174.79,18134030.0,144.07,33403387.0,28.58
2020-09-24,265.25067025,70631704.0,323.5,76681332.0,99.609375,0.66585,99.2421875,1.4061,175.44,11759192.0,144.07,31723749.0,28.51
2020-09-25,271.417431,55242376.0,328.73,71069426.0,99.7109375,0.65525,99.3515625,1.4016,174.94,6779192.0,146.41,20689266.0,26.38
2020-09-28,277.05447,58438286.0,334.19,64584614.0,99.6953125,0.6569,98.953125,1.41805,176.7,7109746.0,150.02,17600904.0,26.19
2020-09-29,275.80512625,27178921.0,332.37,51531594.0,99.7578125,0.65035,98.9921875,1.41645,178.19,8762004.0,149.34,18703037.0,26.27
2020-09-30,277.694134,49380802.0,334.89,104081136.0,99.4296875,0.68485,98.09375,1.45385,177.12,8371844.0,149.79,29073746.0,26.37
2020-10-01,282.10181875,50020223.0,337.04,88698745.0,99.4921875,0.67825,98.078125,1.45455,178.7,10402833.0,152.18,25871962.0,26.7
2020-10-02,274.16598725,75497391.0,333.84,89431112.0,99.2578125,0.703,97.1953125,1.4917,178.54,7488503.0,152.85,29451992.0,27.63
2020-10-05,280.012916,28184581.0,339.76,45713108.0,98.5546875,0.77755,95.046875,1.5838,179.41,6969605.0,157.07,18553610.0,27.96
2020-10-06,275.015541,49704236.0,334.93,90128883.0,98.9765625,0.7328,96.28125,1.53065,177.3,8632761.0,156.62,36347976.0,29.48
2020-10-07,279.773042,27539663.0,340.76,56999597.0,98.5078125,0.78265,95.125,1.58045,177.22,6410899.0,160.04,27049660.0,28.06
2020-10-08,281.26225975,25443287.0,343.78,45242476.0,98.5546875,0.7777,95.125,1.58045,177.85,6530845.0,161.86,37278551.0,26.36
2020-10-09,285.56000225,30201144.0,346.85,59528606.0,98.5546875,0.77785,95.21875,1.57645,181.08,15979775.0,162.7,25038061.0,25.0
