,PC_RATIO
2022-06-30,0.9531450958327744
2022-07-01,0.8584063957106689
2022-07-05,0.8489790723827335
2022-07-06,0.8284606317725114
2022-07-07,0.7498373238173083
2022-07-08,0.8431162397765554
2022-07-11,0.958793421314354
2022-07-12,0.9238338222731873
2022-07-13,1.071440603187891
2022-07-14,0.9434603922909695
2022-07-15,0.8180345013689946
2022-07-18,0.7997950335195604
2022-07-19,0.8357621237713939
2022-07-20,0.8668314373928807
2022-07-21,0.8028956587465139
2022-07-22,0.9705149453086757
2022-07-25,0.9695189347596799
2022-07-26,0.9723426632607112
2022-07-27,0.9101906109482758
2022-07-28,0.884578666487976
2022-07-29,0.7990656691302711
2022-08-01,0.873480537956657
2022-08-02,0.8309615719521881
2022-08-03,0.7928010046934693
2022-08-04,0.7366520001910676
2022-08-05,0.8033942398161369
2022-08-08,0.7677079449708689
2022-08-09,0.8646480123945656
2022-08-10,0.8568839890530736
2022-08-11,0.7155311001169551
2022-08-12,0.7694873811364076
2022-08-15,0.7703461145741051
2022-08-16,0.7179584141548366
2022-08-17,0.857510823685077
2022-08-18,0.8409722056517349
2022-08-19,0.9522655709280269
2022-08-22,1.0019476100256535
2022-08-23,0.8331844529648442
2022-08-24,0.8756684082375058
2022-08-25,0.7639579106183758
2022-08-26,0.9444643959002101
2022-08-29,0.9856971112483459
2022-08-30,1.0146503418425463
2022-08-31,1.0571233253799597
2022-09-01,1.0035334658142563
2022-09-02,0.9682672343115143
2022-09-06,1.0692416930628992
2022-09-07,0.9911764853595991
2022-09-08,0.9383983216395824
2022-09-09,0.8207868478161452
2022-09-12,0.8290309332595132
2022-09-13,1.121400812215984
2022-09-14,1.073685963566686
2022-09-15,0.9708374244279083
2022-09-16,1.1424887796613419
2022-09-19,0.9194355774734951
2022-09-20,0.9391059076591196
2022-09-21,0.9949435866737492
2022-09-22,1.0805038161868916
2022-09-23,1.2630481777411338
2022-09-26,1.0380846943069422
2022-09-27,1.0770622894092
2022-09-28,1.1373487096024877
2022-09-29,1.0166085739580737
2022-09-30,1.0479687075937454
2022-10-03,0.8858078687078981
2022-10-04,0.8587963557260591
2022-10-05,1.0410592293030005
2022-10-06,0.8883622472043412
2022-10-07,0.9792942225694876
2022-10-10,1.0427928956535422
2022-10-11,0.944753598548482
2022-10-12,1.1310076255270103
2022-10-13,0.98661503433639
2022-10-14,0.9528420397365612
2022-10-17,0.9059507406192812
2022-10-18,0.9210093713406454
2022-10-19,1.1081762462719802
2022-10-20,0.9291324117704731
2022-10-21,0.888454282618671
2022-10-24,0.8509286037816377
2022-10-25,0.80163055766113
2022-10-26,0.963873511639142
2022-10-27,0.9721938620656481
2022-10-28,0.9068284960958078
2022-10-31,0.7810502121564499
2022-11-01,0.804591582231194
2022-11-02,1.0944596881340487
2022-11-03,0.9833314935181174
2022-11-04,0.9152544005806423
2022-11-07,0.7619613264531386
2022-11-08,1.132363899384417
2022-11-09,1.0472199433360316
2022-11-10,0.8022854374270418
2022-11-11,0.6915385777619354
2022-11-14,0.8331365784397581
2022-11-15,0.7941369808953761
2022-11-16,1.0782964455221982
2022-11-17,0.912607377364519
2022-11-18,0.819608148017306
2022-11-21,0.7882024360755873
2022-11-22,1.0737645917330036
2022-11-23,0.9164658293497963
2022-11-25,0.8154144386034278
2022-11-28,0.9375895513320437
2022-11-29,0.8907799799974364
2022-11-30,0.9666042302584169
2022-12-01,0.8366496514848147
2022-12-02,0.8135833315858202
2022-12-05,0.8545221399009424
2022-12-06,0.9664715590557892
2022-12-07,1.1674574861238747
2022-12-08,0.8955776135172159
2022-12-09,0.9944517018228478
2022-12-12,0.7886183642494796
2022-12-13,0.8272608335606403
2022-12-14,1.066669597832586
2022-12-15,1.0484915597892828
2022-12-16,1.1353234120851519
2022-12-19,0.9670622082725031
2022-12-20,0.9152521595672758
2022-12-21,1.3350003740637464
2022-12-22,1.1600088947185143
2022-12-23,0.958125679817619
2022-12-27,0.9435434009279752
2022-12-28,1.6124475436426264
2022-12-29,0.9810273590700913
2022-12-30,1.0305031673361864
2023-01-03,0.9561613774786661
2023-01-04,1.1568565015149546
2023-01-05,1.0489761787703478
2023-01-06,0.9179357926904506
2023-01-09,0.9498656597704468
2023-01-10,0.9522769004583481
2023-01-11,1.040427650409164
2023-01-12,0.9129557706570492
2023-01-13,0.8830766299001681
2023-01-17,0.8826185108752176
2023-01-18,1.1747298610704997
2023-01-19,1.0241345297324693
2023-01-20,0.8290107779760654
2023-01-23,0.8199672329422192
2023-01-24,0.9172416173905311
2023-01-25,0.9939730378204378
2023-01-26,0.8721424325384619
2023-01-27,0.7305022622987984
2023-01-30,0.863698291486968
2023-01-31,0.879425308738973
2023-02-01,0.8506384850969043
2023-02-02,0.6991191917520857
2023-02-03,0.8255503650898264
2023-02-06,0.8160946167868738
2023-02-07,0.8398128418728908
2023-02-08,0.8073182657596232
2023-02-09,0.8330809538938797
2023-02-10,0.9823511324909076
2023-02-13,0.9063579233568441
2023-02-14,0.8850824033246357
2023-02-15,0.8041318694737866
2023-02-16,0.8854448548720173
2023-02-17,0.9300400529350555
2023-02-21,0.9503464739742273
2023-02-22,0.9581610499563434
2023-02-23,0.9511988726567906
2023-02-24,1.0215541490313527
2023-02-27,0.9810416508177311
2023-02-28,0.8795438596859827
2023-03-01,1.038761687574573
2023-03-02,1.0444553008013098
2023-03-03,0.9064795590297025
2023-03-06,0.9628223748952097
2023-03-07,1.0029184929649684
2023-03-08,1.143058241402302
2023-03-09,1.1259497071536906
2023-03-10,1.2862404801358394
2023-03-13,1.0757687446392303
2023-03-14,1.0309703580744605
2023-03-15,1.2042514304468115
2023-03-16,0.951703562231183
2023-03-17,0.9304528609548458
2023-03-20,0.8737859979565633
2023-03-21,0.8686950762175836
2023-03-22,0.9439484438506032
2023-03-23,1.1500344988825268
2023-03-24,1.0551118972971547
2023-03-27,0.8819060635564545
2023-03-28,0.857536278505014
2023-03-29,0.9786491272757719
2023-03-30,0.8772653597948
2023-03-31,0.8859842370330678
2023-04-03,0.8657039403098589
2023-04-04,1.0653247523931888
2023-04-05,0.8840501612081212
2023-04-06,0.9191555598372534
2023-04-10,0.8771897265446721
2023-04-11,0.8029041283858649
2023-04-12,0.9037634097207732
2023-04-13,0.848094506110613
2023-04-14,0.9060675374858671
2023-04-17,0.8818005376238943
2023-04-18,0.8636330105691554
2023-04-19,0.9619106646987096
2023-04-20,0.9762747990170565
2023-04-21,0.8677885575297434
2023-04-24,0.840961874663618
2023-04-25,1.0309599702215517
2023-04-26,1.1170365033659528
2023-04-27,0.842864536743824
2023-04-28,0.9329556791791377
2023-05-01,0.9050669686983698
2023-05-02,1.01398779152356
2023-05-03,1.0607338475383241
2023-05-04,0.9854276470483174
2023-05-05,0.8875278609873446
2023-05-08,0.9012512650780474
2023-05-09,0.8891029440850364
2023-05-10,0.9391146421985755
2023-05-11,0.8618362950831032
2023-05-12,0.8414236960975069
2023-05-15,0.8868140750124122
2023-05-16,0.9445760403125227
2023-05-17,0.9640330900172692
2023-05-18,0.8048356266024006
2023-05-19,0.8525158955195478
2023-05-22,0.8192934554167308
2023-05-23,0.8652767791404373
2023-05-24,1.050262214337906
2023-05-25,0.8083870058327444
2023-05-26,0.7717463631386471
2023-05-30,0.7694708418139172
2023-05-31,0.9181175355012545
2023-06-01,0.7540658630200224
2023-06-02,0.6990673720611261
2023-06-05,0.8401388150650423
2023-06-06,0.6810644150945586
2023-06-07,0.8092894015180028
2023-06-08,0.7741139292280551
2023-06-09,0.7263501839475611
2023-06-12,0.7201797883952202
2023-06-13,0.6934076235044105
2023-06-14,0.8208275217223039
2023-06-15,0.7065595502604639
2023-06-16,0.6968504991602067
2023-06-20,0.7924702112505534
2023-06-21,0.8063856646601858
2023-06-22,0.792363364712269
2023-06-23,0.8275138446030699
2023-06-26,0.7925033058166382
2023-06-27,0.7978188564740298
2023-06-28,0.772583375171011
2023-06-29,0.7568972792582149
2023-06-30,0.7761746586250449
2023-07-03,0.6736345905504272
2023-07-05,0.8915111850939129
2023-07-06,0.8336675403826197
2023-07-07,0.7225511348573685
2023-07-10,0.7243201197552049
2023-07-11,0.640656268180823
2023-07-12,0.7243655601429715
2023-07-13,0.6767275800026129
2023-07-14,0.7026943892649936
2023-07-17,0.7169191936942049
2023-07-18,0.6855621235749638
2023-07-19,0.6575029620658226
2023-07-20,0.7635332195130585
2023-07-21,0.7861885503241225
2023-07-24,0.776692874893498
2023-07-25,0.8373932865899741
2023-07-26,0.7810047179370709
2023-07-27,0.8324709257830984
2023-07-28,0.8185323948173779
2023-07-31,0.7556568088991286
2023-08-01,0.8060865526975713
2023-08-02,0.8919419954074674
2023-08-03,0.8595315393221545
2023-08-04,0.8697002790956574
2023-08-07,0.9064443546217943
2023-08-08,0.8843239718276371
2023-08-09,0.8672481213898114
2023-08-10,0.9125232915794304
2023-08-11,0.942497942272118
2023-08-14,0.876905176244549
2023-08-15,0.9959063406860419
2023-08-16,1.0967248638202731
2023-08-17,1.0257578225447024
2023-08-18,1.060669902987321
2023-08-21,0.8704924827423576
2023-08-22,0.8630400212326836
2023-08-23,1.016775304327031
2023-08-24,0.987910339694162
2023-08-25,1.0105776098739219
2023-08-28,0.9881424804995018
2023-08-29,0.9030863446319342
2023-08-30,0.9508107381721068
2023-08-31,0.8339716607628505
2023-09-01,0.8830181761813912
2023-09-05,0.9135773720590171
2023-09-06,1.0688878654884724
2023-09-07,1.0018549605431681
2023-09-08,0.8981255915356133
2023-09-11,0.8463466465878084
2023-09-12,0.9216621622827911
2023-09-13,1.128205477861035
2023-09-14,0.9550787283009122
2023-09-15,0.8898151997663966
2023-09-18,0.9147400036396821
2023-09-19,0.8968187323250795
2023-09-20,0.9125429058911987
2023-09-21,1.0864597776178786
2023-09-22,1.0225717070413711
2023-09-25,1.071162145001387
2023-09-26,1.132446381978262
2023-09-27,1.1643854601963193
2023-09-28,0.9630091251097922
2023-09-29,0.9563929388170282
2023-10-02,0.9903216937745807
2023-10-03,1.0847893913848712
2023-10-04,1.308587456971071
2023-10-05,1.042224946916961
2023-10-06,0.9272052404081628
2023-10-09,0.9114955434505617
2023-10-10,0.913169352548313
2023-10-11,1.0102347258335131
2023-10-12,0.959374027226678
2023-10-13,0.9820739581584431
2023-10-16,1.0366216537372186
2023-10-17,0.9767829905779047
2023-10-18,1.1970213444446915
2023-10-19,1.0515075759109243
2023-10-20,1.0461182113935432
2023-10-23,0.9448799429776592
2023-10-24,0.817636652780469
2023-10-25,1.0621766580954666
2023-10-26,0.9635712405855715
2023-10-27,1.0429101553931235
2023-10-30,1.0216822202648592
2023-10-31,0.9644094725705107
2023-11-01,1.1487103937597591
2023-11-02,0.8893556445147967
2023-11-03,0.777603305236007
2023-11-06,0.9605365463098472
2023-11-07,0.914912358781635
2023-11-08,1.027938263701055
2023-11-09,0.9381882964133771
2023-11-10,0.9736177956973726
2023-11-13,0.9360317479168722
2023-11-14,0.7780919797574438
2023-11-15,0.7787025242940065
2023-11-16,0.8920440768809772
2023-11-17,0.7888392909692349
2023-11-20,0.7995322890939787
2023-11-21,0.8370610524364751
2023-11-22,0.8254666149871045
2023-11-24,0.8383136973418239
2023-11-27,0.8931489450717617
2023-11-28,0.7947329846358422
2023-11-29,0.7547267417839205
2023-11-30,0.8210872093122639
2023-12-01,0.7209457226193299
2023-12-04,0.7528829037787825
2023-12-05,0.785856695937182
2023-12-06,0.8066732735319013
2023-12-07,0.8584233249749568
2023-12-08,0.772116852308087
2023-12-11,0.7952776352143964
2023-12-12,0.7988998854043412
2023-12-13,0.7164220663713304
2023-12-14,0.5931403771085034
2023-12-15,0.6854522632483578
2023-12-18,0.7082586215147433
2023-12-19,0.6173443337838546
2023-12-20,0.903710615606949
2023-12-21,0.8373740238579818
2023-12-22,0.7694328421845624
2023-12-26,0.7710303651134572
2023-12-27,0.806832662927583
2023-12-28,0.7731389599210055
2023-12-29,0.7795191894669617
2024-01-02,0.7644757405259149
2024-01-03,0.9165180179769945
2024-01-04,0.8266377346670596
2024-01-05,0.9242055444320723
2024-01-08,0.7626397300604861
2024-01-09,0.7700132904441002
2024-01-10,0.931895749459591
2024-01-11,0.8135684653562216
2024-01-12,0.8749746594022176
2024-01-16,0.8863569985022098
2024-01-17,1.1959478419239276
2024-01-18,0.8532399177525181
2024-01-19,0.761239510445133
2024-01-22,0.6964732098439096
2024-01-23,0.718846152617376
2024-01-24,0.7702863515597727
2024-01-25,0.7859899533679089
2024-01-26,0.8095619317633314
2024-01-29,0.7780364870858959
2024-01-30,0.7667394625426687
2024-01-31,0.8176511702226666
2024-02-01,0.8462178495959106
2024-02-02,0.8000442199408498
2024-02-05,0.7609317600757389
2024-02-06,0.680912275142346
2024-02-07,0.8144136227193907
2024-02-08,0.6933974206219824
2024-02-09,0.6778680124376474
2024-02-12,0.6792858050058416
2024-02-13,0.8485614253565564
2024-02-14,0.8118557561181317
2024-02-15,0.6945675848350121
2024-02-16,0.7309858579860165
2024-02-20,0.7556204677251126
2024-02-21,0.851805926095612
2024-02-22,0.767645339203573
2024-02-23,0.7549465528706388
2024-02-26,0.7594262455943369
2024-02-27,0.7093448347241084
2024-02-28,0.7601500816777871
2024-02-29,0.6997644406512137
2024-03-01,0.7495968259120731
2024-03-04,0.6784662536452948
2024-03-05,0.8084023909733447
2024-03-06,0.7589201804110343
2024-03-07,0.7370887207736928
2024-03-08,0.753452076931681
2024-03-11,0.8074009825960617
2024-03-12,0.8623076934707995
2024-03-13,0.7745845935400071
2024-03-14,0.7986323534768064
2024-03-15,0.7726538317130528
2024-03-18,0.7762024971398814
2024-03-19,0.8948220898632276
2024-03-20,0.8042262477935148
2024-03-21,0.762192466385951
2024-03-22,0.8827938685006438
2024-03-25,0.7851895357766772
2024-03-26,0.7701892089591035
2024-03-27,0.7574857086227088
2024-03-28,0.7412385477287804
2024-04-01,0.7479902924178387
2024-04-02,0.8117678873304868
2024-04-03,0.79904739682344
2024-04-04,0.8707900742925108
2024-04-05,0.9453482634290468
2024-04-08,0.7821859314647129
2024-04-09,0.816136496931234
2024-04-10,1.0047725778442733
2024-04-11,0.8908118994649642
2024-04-12,0.7984427224352177
2024-04-15,0.9064699615894972
2024-04-16,0.94312840658389
2024-04-17,1.186467506724369
2024-04-18,0.9557156813726858
2024-04-19,0.9685424239939535
2024-04-22,0.8500940225129031
2024-04-23,0.8816132381328985
2024-04-24,0.919989070785339
2024-04-25,0.8489554210219689
2024-04-26,0.7746978656087131
2024-04-29,0.7668703237670589
2024-04-30,0.8043192194809159
2024-05-01,0.9328986629504882
2024-05-02,0.7499254019124104
2024-05-03,0.7959927583510441
2024-05-06,0.8694917801225535
2024-05-07,0.8832305153145972
2024-05-08,0.8409912278742632
2024-05-09,0.7052223085286973
2024-05-10,0.7739805145458427
2024-05-13,0.6809972605435298
2024-05-14,0.6949045287632295
2024-05-15,0.7680253333347253
2024-05-16,0.7043067631339909
2024-05-17,0.7233105733648799
2024-05-20,0.7878191870352977
2024-05-21,0.725738173712142
2024-05-22,0.796086205608966
2024-05-23,0.7937625408653586
2024-05-24,0.8684457219665429
2024-05-28,0.7260847633231298
2024-05-29,0.9060291902294232
2024-05-30,0.7985444474982772
2024-05-31,0.6923469556105417
2024-06-03,0.7444235523005821
2024-06-04,0.8781773891829184
2024-06-05,0.7989808971720636
2024-06-06,0.7215155056373315
2024-06-07,0.7791036851584247
2024-06-10,0.6939475037484752
2024-06-11,0.7427851451300947
2024-06-12,0.6539994772676582
2024-06-13,0.739597606160008
2024-06-14,0.7947506308730423
2024-06-17,0.7501008503595544
2024-06-18,0.68409397055603
2024-06-20,0.7947198722665545
2024-06-21,0.7486897089893538
2024-06-24,0.7168044733825499
2024-06-25,0.7473825224451972
2024-06-26,0.6532386395525437
2024-06-27,0.7078722222371536
2024-06-28,0.7373255999228615
2024-07-01,0.7348939502398883
2024-07-02,0.7615586924981399
2024-07-03,0.6465204722278642
2024-07-05,0.6663185402666942
2024-07-08,0.6227519059123209
2024-07-09,0.6241117098174428
2024-07-10,0.6790733222951759
2024-07-11,0.6756088463336937
2024-07-12,0.6702800329372501
2024-07-15,0.6546068435114614
2024-07-16,0.6360455010014857
2024-07-17,0.6833518279806807
2024-07-18,0.8063020868642868
2024-07-19,0.7663877078697497
2024-07-22,0.7197737675817734
2024-07-23,0.7540565799067064
2024-07-24,0.8284206820846393
2024-07-25,0.8084257538081401
2024-07-26,0.820027464298944
2024-07-29,0.775660048935547
2024-07-30,0.8099498802759099
2024-07-31,0.7241303061667494
2024-08-01,0.8539168012634065
2024-08-02,0.9685499593896346
2024-08-05,1.1085927121793462
2024-08-06,0.9036606419798645
2024-08-07,0.9488320655523784
2024-08-08,0.898954989168585
2024-08-09,0.8686858750848987
2024-08-12,0.8975026451059022
2024-08-13,0.8357298770584841
2024-08-14,0.7717252983542346
2024-08-15,0.7872785739400595
2024-08-16,0.7348202202309225
2024-08-19,0.6796058216505269
2024-08-20,0.7223595184517174
2024-08-21,0.6961691454043809
2024-08-22,0.7696647014888155
2024-08-23,0.7201587563146199
2024-08-26,0.7489451595039895
2024-08-27,0.7783249160215471
2024-08-28,0.7688028358893714
2024-08-29,0.7571299877891281
2024-08-30,0.7243012029672531
2024-09-03,0.7720270568662363
2024-09-04,0.8598060514437922
2024-09-05,0.8782279817000663
2024-09-06,0.8929860400745039
2024-09-09,0.8719428532950344
2024-09-10,0.8938402867806923
2024-09-11,0.8132970567562023
2024-09-12,0.8319803669251272
2024-09-13,0.6971583072682723
2024-09-16,0.7524469994307819
2024-09-17,0.7448694955465435
2024-09-18,0.7679928944256121
2024-09-19,0.8206871859696411
2024-09-20,0.7428664158889213
2024-09-23,0.7495701977296446
2024-09-24,0.6471725733798809
2024-09-25,0.737536352602927
2024-09-26,0.6083057364679095
2024-09-27,0.680280910573314
2024-09-30,0.7068235055278208
2024-10-01,0.7145305763766332
2024-10-02,0.7087917882508847
2024-10-03,0.7694349033241197
2024-10-04,0.7662953746627815
2024-10-07,0.6976293338670745
2024-10-08,0.7304399475071169
2024-10-09,0.7623041014979067
2024-10-10,0.7825573789299934
2024-10-11,0.708331762546328
2024-10-14,0.6752810538890951
2024-10-15,0.7348574313598024
2024-10-16,0.6873349077304075
2024-10-17,0.7549121040762568
2024-10-18,0.6575737378753777
2024-10-21,0.7745917472456509
2024-10-22,0.747578094177308
2024-10-23,0.7546859919057458
2024-10-24,0.7310107455995831
2024-10-25,0.7603508308837691
2024-10-28,0.7587387541424193
2024-10-29,0.7339397022054798
2024-10-30,0.7429240089495251
2024-10-31,0.7610155825555199
2024-11-01,0.8339378971655431
2024-11-04,0.911045024234234
2024-11-05,0.8092242393633442
2024-11-06,0.6846053855790339
2024-11-07,0.6417758628859882
2024-11-08,0.6781734033286231
2024-11-11,0.5916472043513845
2024-11-12,0.6642812660205233
2024-11-13,0.6674306070264809
2024-11-14,0.8790133862721394
2024-11-15,0.7851900365247062
2024-11-18,0.6629948874152153
2024-11-19,0.7297885942249287
2024-11-20,0.673280118733408
2024-11-21,0.657213329216384
2024-11-22,0.6356361534114763
2024-11-25,0.5934851806542303
2024-11-26,0.7244248628103719
2024-11-27,0.7125780302466769
2024-11-29,0.5452290150243495
2024-12-02,0.6751279904718438
2024-12-03,0.6951168543463535
2024-12-04,0.647499624839116
2024-12-05,0.6546156489885917
2024-12-06,0.6572329804300351
2024-12-09,0.6419727373416025
2024-12-10,0.6608865467687298
2024-12-11,0.6571255826051503
2024-12-12,0.7279118424454655
2024-12-13,0.6842287874638844
2024-12-16,0.5447097635883948
2024-12-17,0.7075241651495693
2024-12-18,0.7279991832976429
2024-12-19,0.9221714387835651
2024-12-20,0.7190331368829341
2024-12-23,0.6657471430941073
2024-12-24,0.6145373554296799
2024-12-26,0.6973588714602033
2024-12-27,0.71371458317442
2024-12-30,0.7521872826576445
2024-12-31,0.6616584780723284
2025-01-02,0.7479334225830926
2025-01-03,0.6733675526607783
2025-01-06,0.6469366009126681
2025-01-07,0.6977717925690315
2025-01-08,0.8289814196777886
2025-01-09,1.7282780410742495
2025-01-10,0.8341371129380817
2025-01-13,0.8258310520187776
2025-01-14,0.6796077683991955
2025-01-15,0.7161513929837967
2025-01-16,0.8622961809903728
2025-01-17,0.6353491114669292
2025-01-21,0.6669969782708475
2025-01-22,0.6458292418699997
2025-01-23,0.6917486933875847
2025-01-24,0.6450992858181871
2025-01-27,0.7504486761395365
2025-01-28,0.6404453182300928
2025-01-29,0.6756688903663156
2025-01-30,0.6494358323264456
2025-01-31,0.7027404787552362
2025-02-03,0.8443785929008297
2025-02-04,0.691541057267655
2025-02-05,0.6570120174725254
2025-02-06,0.6619667547436494
2025-02-07,0.6940043312234734
2025-02-10,0.6865274712638219
2025-02-11,0.7317852507863263
2025-02-12,0.7337808842168144
2025-02-13,0.6946456517096903
2025-02-14,0.5923866244406301
2025-02-18,0.6150674226266594
2025-02-19,0.7005877336190847
2025-02-20,0.6812823426169644
2025-02-21,0.7758311537299746
2025-02-24,0.816247465458204
2025-02-25,0.8249669628756334
2025-02-26,0.7419118709895295
2025-02-27,0.872864376842301
2025-02-28,0.8524275803668363
2025-03-03,0.8484956396808505
2025-03-04,0.8860008919240274
2025-03-05,0.7499336306458295
2025-03-06,0.8497495210644502
2025-03-07,0.8264071552451501
2025-03-10,0.8467950807412793
2025-03-11,0.8647568407075449
2025-03-12,0.8297002018998653
2025-03-13,0.9310857461635256
2025-03-14,0.8166648488041821
2025-03-17,0.7949811189966052
2025-03-18,0.7478510294713477
2025-03-19,0.7875022175048328
2025-03-20,0.911838579314451
2025-03-21,0.7594083496226905
2025-03-24,0.7057473648768563
2025-03-25,0.7732478050130306
2025-03-26,0.840929955828267
2025-03-27,0.8411022416773121
2025-03-28,0.912862879899282
2025-03-31,0.9394586003420174
2025-04-01,0.8721154916711198
2025-04-02,0.8504199288491693
2025-04-03,1.070735247563677
2025-04-04,1.0943780026629242
2025-04-07,0.9996804703716955
2025-04-08,1.0781422447882913
2025-04-09,0.8828598754478614
2025-04-10,1.046537584473459
2025-04-11,0.7346297036579136
2025-04-14,0.8665376355030467
2025-04-15,0.9250434974983008
2025-04-16,1.0361167174104189
2025-04-17,0.846454017868887
2025-04-21,0.9024729760906007
2025-04-22,0.7851341333500373
2025-04-23,0.8450972622726607
2025-04-24,0.8656822542259748
2025-04-25,0.7327748623047763
2025-04-28,0.8122334695292265
2025-04-29,0.8312951625298247
2025-04-30,0.8829396542419308
2025-05-01,0.7696285536874341
2025-05-02,0.731545373959293
2025-05-05,0.8406031779163109
2025-05-06,0.8352729935512706
2025-05-07,0.7476400873063517
2025-05-08,0.6863436761160381
2025-05-09,0.6790856174087486
2025-05-12,0.7212584752015557
2025-05-13,0.679538346929399
2025-05-14,0.6440652176051667
2025-05-15,0.7785459396419536
2025-05-16,0.6096846240575718
2025-05-19,0.7744598510886144
2025-05-20,0.6730525672640449
2025-05-21,0.7865548988093787
2025-05-22,0.7417426691156611
2025-05-23,0.7689904763790711
2025-05-27,0.7031198273149254
2025-05-28,0.6953844861729214
2025-05-29,0.7364574130866546
2025-05-30,0.7708477598997551
2025-06-02,0.7606964237455623
2025-06-03,0.7116357263053188
2025-06-04,0.6895291357790543
2025-06-05,0.7963410755385086
2025-06-06,0.7393013621404197
2025-06-09,0.6462080108543421
2025-06-10,0.6746396908240688
2025-06-11,0.6278635933801671
2025-06-12,0.7801144271858002
2025-06-13,0.6668566921356127
2025-06-16,0.7598886292950868
2025-06-17,0.8763458141719376
2025-06-18,0.7458861451040502
2025-06-20,0.7273152819416293
2025-06-23,0.817685242348562
2025-06-24,0.7407447421356682
2025-06-25,0.661743127900996
2025-06-26,0.6674770003406174
2025-06-27,0.6756930980757666
2025-06-30,0.6228514786576387
2025-07-01,0.6664690208823187
2025-07-02,0.6269205341912447
2025-07-03,0.6158120244021469
2025-07-07,0.7628910953555202
2025-07-08,0.672946439918133
2025-07-09,0.6553996529791835
2025-07-10,0.6397250697291282
2025-07-11,0.6739554948583256
2025-07-14,0.6942450901194104
2025-07-15,0.6790168955402394
2025-07-16,0.7040305618343917
2025-07-17,0.6573881480080674
2025-07-18,0.6376661067377529
2025-07-21,0.6762319999209021
2025-07-22,0.6623704103563437
2025-07-23,0.6553969039246381
2025-07-24,0.7063626966577987
2025-07-25,0.7208655667710546
2025-07-28,0.663086067192991
2025-07-29,0.7215206641484906
2025-07-30,0.7175751214259556
2025-07-31,0.7583093153773249
2025-08-01,0.8534214268010508
2025-08-04,0.7661446571904117
2025-08-05,0.781725066329864
2025-08-06,0.7068577495966941
2025-08-07,0.6986877052092498
2025-08-08,0.7015093860965201
2025-08-11,0.685879217563782
2025-08-12,0.6977826507794397
2025-08-13,0.6423415518124177
2025-08-14,0.7156211899073515
2025-08-15,0.6280369558818176
2025-08-18,0.6318373466621934
2025-08-19,0.7184478342437756
2025-08-20,0.8058283687693784
2025-08-21,0.8511680990971863
2025-08-22,0.671761051338325
2025-08-25,0.6795651692051702
2025-08-26,0.6779965360430313
2025-08-27,0.6519772446125197
2025-08-28,0.7020188134851656
2025-08-29,0.6589386511316923
2025-09-02,0.7492520802823531
2025-09-03,0.6713042045732038
2025-09-04,0.7517625763167651
2025-09-05,0.6890013636581753
2025-09-08,0.69465812399398
2025-09-09,0.7083229271050931
2025-09-10,0.6505554799031417
2025-09-11,0.6900026366521298
2025-09-12,0.5968226048037372
2025-09-15,0.5759583209383751
2025-09-16,0.6122478148030177
2025-09-17,0.6812663421788107
2025-09-18,0.5904005221299838
2025-09-19,0.6011603275992404
2025-09-22,0.6083315936953266
2025-09-23,0.6550563601276719
2025-09-24,0.6619769193342093
2025-09-25,0.7231924785569805
2025-09-26,0.6681589229083702
2025-09-29,0.6085934434569463
2025-09-30,0.6846846260649053
2025-10-01,0.5996427688187146
2025-10-02,0.6106947673664409
2025-10-03,0.6566940812480193
2025-10-06,0.5734667821536579
2025-10-07,0.6556384703074726
2025-10-08,0.5925413661701434
2025-10-09,0.652125147780663
2025-10-10,0.7824039128417795
2025-10-13,0.644546345067004
2025-10-14,0.6553934777234479
2025-10-15,0.6262958016261914
2025-10-16,0.7504702648396558
2025-10-17,0.8203797274237542
2025-10-20,0.7110838139444486
2025-10-21,0.7133507865089538
2025-10-22,0.7174865450824524
2025-10-23,0.7006570310011023
2025-10-24,0.7142532750190169
2025-10-27,0.6274005940638275
2025-10-28,0.610107453391282
2025-10-29,0.6482091674827302
2025-10-30,0.7167168342015546
2025-10-31,0.7186333233865517
2025-11-03,0.7312377408280507
2025-11-04,0.7604357558000416
2025-11-05,0.6894084801171197
2025-11-06,0.7494682439974067
2025-11-07,0.8067153323210857
2025-11-10,0.6583185033750748
2025-11-11,0.704653388064915
2025-11-12,0.6209822045041733
2025-11-13,0.749046304017791
2025-11-14,0.8062590274251653
2025-11-17,0.833707436216401
2025-11-18,0.8339790044272485
2025-11-19,0.7932730197092676
2025-11-20,0.9428055395932355
2025-11-21,0.8437825537787784
2025-11-24,0.7321725479909045
2025-11-25,0.8061743054026784
2025-11-26,0.7164881227616233
2025-11-28,0.5902872137794878
2025-12-01,0.7544049583452003
2025-12-02,0.6827589778006902
2025-12-03,0.7359944147425044
2025-12-04,0.6560575489283295
2025-12-05,0.6746399340495398
2025-12-08,0.6926608918753049
2025-12-09,0.6900040051018879
2025-12-10,0.6986578788181919
2025-12-11,0.6374061868370718
2025-12-12,0.6620595557503764
2025-12-15,0.5016964190555845
2025-12-16,0.7958545246689509
2025-12-17,0.7098620183144723
2025-12-18,0.7667009402362934
2025-12-19,0.7382941864519338
2025-12-22,0.6909098343723851
2025-12-23,0.7685397977882118
2025-12-24,0.774541553538979
2025-12-26,0.6772349974694652
2025-12-29,0.7344071847579207
2025-12-30,0.698599880555573
2025-12-31,0.745102542875758
